ContigID,SPID,GeoF_ID,GeoM_ID,evalue
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22092,Q96QK1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22092,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_33810,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_221,Q2TBP0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_221,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3965,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2210,Q5SY16,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2210,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8266,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22114,O77237,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22114,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_33318,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22121,Q8QHI3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22121,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23858,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22122,B6NXD5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22122,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_33522,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22144,O83041,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22144,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6624,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22158,Q5PQT2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22158,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_15343,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22161,P34416,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22161,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5365,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22167,Q27928,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22167,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5876,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22171,Q8BG51,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22171,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19135,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22180,Q91YL7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22180,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8509,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22184,Q6P268,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22184,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3209,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22208,B0CMA4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22208,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10495,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22235,Q9DCR2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22235,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_35178,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2224,O43290,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2224,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3522,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22240,Q07864,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22240,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_42800,3.00E-167
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22244,Q5ZMS6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22244,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18306,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22254,Q9Y463,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22254,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3394,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22266,Q96RT7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22266,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14323,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22268,Q922M5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22268,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18752,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22279,Q9DE14,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22279,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3662,1.00E-141
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22303,Q9D7M1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22303,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23671,1.00E-177
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22304,Q9CQZ7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22304,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11446,2.00E-122
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22319,Q68EH9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22319,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14149,2.00E-178
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22342,O75962,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22342,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2507,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2237,Q49117,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2237,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8837,4.00E-135
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2238,Q9VXK6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2238,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_411,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_224,Q60972,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_224,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1486,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22400,Q6PBT5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22400,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_63783,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22403,Q9UIG0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22403,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11602,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22407,O88850,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22407,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5949,1.00E-163
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22409,P11503,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22409,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2945,3.00E-106
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22416,P55162,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22416,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_32457,5.00E-145
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22419,Q11136,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22419,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_63105,6.00E-161
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22422,Q5PQQ7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22422,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_30005,3.00E-124
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22426,Q6PAF4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22426,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_31027,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22438,Q9D0A0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22438,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_61748,9.00E-135
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2244,P13221,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2244,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3467,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22443,Q9GKL8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22443,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28189,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22445,Q5R890,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22445,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_40284,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22454,B0KWC1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22454,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_25505,3.00E-107
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22480,Q9BQK8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22480,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9259,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2249,Q17FR9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2249,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5454,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2250,Q8BH04,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2250,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3513,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22514,Q12830,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22514,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_31762,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22525,Q9NFT7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22525,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22978,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22527,Q75QN2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22527,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21382,2.00E-174
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22533,Q8IN94,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22533,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12315,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22537,Q5TCS8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22537,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2419,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2255,P46461,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2255,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24261,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2257,Q29RP9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2257,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21838,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2259,Q35826,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2259,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_93,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22600,P21613,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22600,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_17994,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22618,Q62824,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22618,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_46171,5.00E-148
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2262,Q9R1P4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2262,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_400,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2263,O75953,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2263,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4702,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22631,Q3UMM4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22631,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_34489,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22640,B3M6C8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22640,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10522,9.00E-137
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22641,Q9R1X4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22641,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3322,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2266,Q9CQ33,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2266,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_66725,4.00E-136
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22670,Q9DAK9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22670,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_47846,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22687,Q5Y5T5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22687,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18674,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22694,O70133,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22694,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8399,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22702,Q9ES00,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22702,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11911,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22704,O43663,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22704,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10015,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22719,Q2KI83,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22719,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_39821,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22725,Q0V9K5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22725,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2725,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22762,P50053,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22762,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_26935,4.00E-94
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22774,Q28GD4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22774,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_18823,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2278,Q6P8G1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2278,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_361,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_228,P16641,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_228,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_29,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22810,Q800K6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22810,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13033,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2282,P91427,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2282,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12614,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2283,P18298,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2283,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4894,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22839,Q8R0G7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22839,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_30882,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22842,Q6PML9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22842,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_25843,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22848,Q6NX27,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22848,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_61102,1.00E-174
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2285,Q61371,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2285,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4260,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22852,P10687,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22852,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_19500,3.00E-140
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22859,Q9CZJ2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22859,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_68476,2.00E-127
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2286,P48820,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2286,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2820,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22864,Q6PFJ9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22864,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2996,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22871,Q80TP3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22871,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10078,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22888,P10076,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22888,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12625,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22915,P63240,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22915,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20557,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22920,P50482,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22920,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10620,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22924,Q8JFW1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22924,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10428,4.00E-159
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22942,Q09437,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22942,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5529,2.00E-108
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22944,Q8MQW8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22944,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_30857,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22958,Q0VCL3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22958,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28249,5.00E-102
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22980,Q5RAM8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22980,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_46302,1.00E-178
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22986,Q5EAR5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22986,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4967,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22996,Q5ZJ24,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_22996,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7615,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23000,A5PKG6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23000,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16924,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23032,P15651,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23032,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8104,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23039,P48984,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23039,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_56244,9.00E-88
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2305,Q923D5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2305,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7092,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23056,Q27954,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23056,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2918,8.00E-102
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23074,C3Z724,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23074,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_45168,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23100,Q9Y5P4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23100,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_26680,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23131,Q5ZJ85,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23131,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6122,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23143,Q5T4S7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23143,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1340,7.00E-94
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23145,Q9Z1N0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23145,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_39079,4.00E-179
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2315,Q5RCG9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_2315,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5157,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23152,Q2KHS5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23152,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_52874,8.00E-132
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23156,Q8CGE9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_23156,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_24014,0
